BATCH_ID,PRODUCT_LINE,LAYUP_START,LAYUP_END,CURE_START,CURE_END,TRIM_START,TRIM_END,QC_TIMESTAMP,QC_RESULT,SCRAP_FLAG,DELAMINATION_SCORE
BATCH-20260106-08,AVALANCHE_X1,2026-01-07T06:35:24.238148,2026-01-07T08:35:24.238148,2026-01-07T09:05:24.238148,2026-01-07T13:05:24.238148,2026-01-07T13:20:24.238148,2026-01-07T14:20:24.238148,2026-01-07T14:50:24.238148,PASS,False,35.1
BATCH-20260107-01,AVALANCHE_X1,2026-01-07T09:35:24.238148,2026-01-07T11:35:24.238148,2026-01-07T12:05:24.238148,2026-01-07T16:05:24.238148,2026-01-07T16:20:24.238148,2026-01-07T17:20:24.238148,2026-01-07T17:50:24.238148,PASS,False,13.3
BATCH-20260107-02,AVALANCHE_X1,2026-01-07T12:35:24.238148,2026-01-07T14:35:24.238148,2026-01-07T15:05:24.238148,2026-01-07T19:05:24.238148,2026-01-07T19:20:24.238148,2026-01-07T20:20:24.238148,2026-01-07T20:50:24.238148,REJECT,True,41.4
BATCH-20260107-03,AVALANCHE_X1,2026-01-07T15:35:24.238148,2026-01-07T17:35:24.238148,2026-01-07T18:05:24.238148,2026-01-07T22:05:24.238148,2026-01-07T22:20:24.238148,2026-01-07T23:20:24.238148,2026-01-07T23:50:24.238148,PASS,False,20.0
BATCH-20260107-04,AVALANCHE_X1,2026-01-07T18:35:24.238148,2026-01-07T20:35:24.238148,2026-01-07T21:05:24.238148,2026-01-08T01:05:24.238148,2026-01-08T01:20:24.238148,2026-01-08T02:20:24.238148,2026-01-08T02:50:24.238148,PASS,False,31.7
BATCH-20260107-05,AVALANCHE_X1,2026-01-07T21:35:24.238148,2026-01-07T23:35:24.238148,2026-01-08T00:05:24.238148,2026-01-08T04:05:24.238148,2026-01-08T04:20:24.238148,2026-01-08T05:20:24.238148,2026-01-08T05:50:24.238148,PASS,False,21.3
BATCH-20260107-06,AVALANCHE_X1,2026-01-08T00:35:24.238148,2026-01-08T02:35:24.238148,2026-01-08T03:05:24.238148,2026-01-08T07:05:24.238148,2026-01-08T07:20:24.238148,2026-01-08T08:20:24.238148,2026-01-08T08:50:24.238148,PASS,False,20.5
BATCH-20260107-07,AVALANCHE_X1,2026-01-08T03:35:24.238148,2026-01-08T05:35:24.238148,2026-01-08T06:05:24.238148,2026-01-08T10:05:24.238148,2026-01-08T10:20:24.238148,2026-01-08T11:20:24.238148,2026-01-08T11:50:24.238148,PASS,False,18.6
BATCH-20260107-08,AVALANCHE_X1,2026-01-08T06:35:24.238148,2026-01-08T08:35:24.238148,2026-01-08T09:05:24.238148,2026-01-08T13:05:24.238148,2026-01-08T13:20:24.238148,2026-01-08T14:20:24.238148,2026-01-08T14:50:24.238148,PASS,False,22.8
BATCH-20260108-01,AVALANCHE_X1,2026-01-08T09:35:24.238148,2026-01-08T11:35:24.238148,2026-01-08T12:05:24.238148,2026-01-08T16:05:24.238148,2026-01-08T16:20:24.238148,2026-01-08T17:20:24.238148,2026-01-08T17:50:24.238148,PASS,False,15.0
BATCH-20260108-02,AVALANCHE_X1,2026-01-08T12:35:24.238148,2026-01-08T14:35:24.238148,2026-01-08T15:05:24.238148,2026-01-08T19:05:24.238148,2026-01-08T19:20:24.238148,2026-01-08T20:20:24.238148,2026-01-08T20:50:24.238148,PASS,False,39.6
BATCH-20260108-03,AVALANCHE_X1,2026-01-08T15:35:24.238148,2026-01-08T17:35:24.238148,2026-01-08T18:05:24.238148,2026-01-08T22:05:24.238148,2026-01-08T22:20:24.238148,2026-01-08T23:20:24.238148,2026-01-08T23:50:24.238148,PASS,False,14.1
BATCH-20260108-04,AVALANCHE_X1,2026-01-08T18:35:24.238148,2026-01-08T20:35:24.238148,2026-01-08T21:05:24.238148,2026-01-09T01:05:24.238148,2026-01-09T01:20:24.238148,2026-01-09T02:20:24.238148,2026-01-09T02:50:24.238148,PASS,False,22.3
BATCH-20260108-05,AVALANCHE_X1,2026-01-08T21:35:24.238148,2026-01-08T23:35:24.238148,2026-01-09T00:05:24.238148,2026-01-09T04:05:24.238148,2026-01-09T04:20:24.238148,2026-01-09T05:20:24.238148,2026-01-09T05:50:24.238148,PASS,False,31.2
BATCH-20260108-06,AVALANCHE_X1,2026-01-09T00:35:24.238148,2026-01-09T02:35:24.238148,2026-01-09T03:05:24.238148,2026-01-09T07:05:24.238148,2026-01-09T07:20:24.238148,2026-01-09T08:20:24.238148,2026-01-09T08:50:24.238148,PASS,False,11.5
BATCH-20260108-07,AVALANCHE_X1,2026-01-09T03:35:24.238148,2026-01-09T05:35:24.238148,2026-01-09T06:05:24.238148,2026-01-09T10:05:24.238148,2026-01-09T10:20:24.238148,2026-01-09T11:20:24.238148,2026-01-09T11:50:24.238148,PASS,False,38.5
BATCH-20260108-08,AVALANCHE_X1,2026-01-09T06:35:24.238148,2026-01-09T08:35:24.238148,2026-01-09T09:05:24.238148,2026-01-09T13:05:24.238148,2026-01-09T13:20:24.238148,2026-01-09T14:20:24.238148,2026-01-09T14:50:24.238148,PASS,False,27.3
BATCH-20260109-01,AVALANCHE_X1,2026-01-09T09:35:24.238148,2026-01-09T11:35:24.238148,2026-01-09T12:05:24.238148,2026-01-09T16:05:24.238148,2026-01-09T16:20:24.238148,2026-01-09T17:20:24.238148,2026-01-09T17:50:24.238148,PASS,False,13.8
BATCH-20260109-02,AVALANCHE_X1,2026-01-09T12:35:24.238148,2026-01-09T14:35:24.238148,2026-01-09T15:05:24.238148,2026-01-09T19:05:24.238148,2026-01-09T19:20:24.238148,2026-01-09T20:20:24.238148,2026-01-09T20:50:24.238148,PASS,False,11.1
BATCH-20260109-03,AVALANCHE_X1,2026-01-09T15:35:24.238148,2026-01-09T17:35:24.238148,2026-01-09T18:05:24.238148,2026-01-09T22:05:24.238148,2026-01-09T22:20:24.238148,2026-01-09T23:20:24.238148,2026-01-09T23:50:24.238148,PASS,False,21.5
BATCH-20260109-04,AVALANCHE_X1,2026-01-09T18:35:24.238148,2026-01-09T20:35:24.238148,2026-01-09T21:05:24.238148,2026-01-10T01:05:24.238148,2026-01-10T01:20:24.238148,2026-01-10T02:20:24.238148,2026-01-10T02:50:24.238148,PASS,False,11.8
BATCH-20260109-05,AVALANCHE_X1,2026-01-09T21:35:24.238148,2026-01-09T23:35:24.238148,2026-01-10T00:05:24.238148,2026-01-10T04:05:24.238148,2026-01-10T04:20:24.238148,2026-01-10T05:20:24.238148,2026-01-10T05:50:24.238148,PASS,False,39.5
BATCH-20260109-06,AVALANCHE_X1,2026-01-10T00:35:24.238148,2026-01-10T02:35:24.238148,2026-01-10T03:05:24.238148,2026-01-10T07:05:24.238148,2026-01-10T07:20:24.238148,2026-01-10T08:20:24.238148,2026-01-10T08:50:24.238148,PASS,False,32.6
BATCH-20260109-07,AVALANCHE_X1,2026-01-10T03:35:24.238148,2026-01-10T05:35:24.238148,2026-01-10T06:05:24.238148,2026-01-10T10:05:24.238148,2026-01-10T10:20:24.238148,2026-01-10T11:20:24.238148,2026-01-10T11:50:24.238148,PASS,False,37.8
BATCH-20260109-08,AVALANCHE_X1,2026-01-10T06:35:24.238148,2026-01-10T08:35:24.238148,2026-01-10T09:05:24.238148,2026-01-10T13:05:24.238148,2026-01-10T13:20:24.238148,2026-01-10T14:20:24.238148,2026-01-10T14:50:24.238148,PASS,False,19.5
BATCH-20260110-01,AVALANCHE_X1,2026-01-10T09:35:24.238148,2026-01-10T11:35:24.238148,2026-01-10T12:05:24.238148,2026-01-10T16:05:24.238148,2026-01-10T16:20:24.238148,2026-01-10T17:20:24.238148,2026-01-10T17:50:24.238148,PASS,False,30.8
BATCH-20260110-02,AVALANCHE_X1,2026-01-10T12:35:24.238148,2026-01-10T14:35:24.238148,2026-01-10T15:05:24.238148,2026-01-10T19:05:24.238148,2026-01-10T19:20:24.238148,2026-01-10T20:20:24.238148,2026-01-10T20:50:24.238148,PASS,False,41.7
BATCH-20260110-03,AVALANCHE_X1,2026-01-10T15:35:24.238148,2026-01-10T17:35:24.238148,2026-01-10T18:05:24.238148,2026-01-10T22:05:24.238148,2026-01-10T22:20:24.238148,2026-01-10T23:20:24.238148,2026-01-10T23:50:24.238148,PASS,False,14.0
BATCH-20260110-04,AVALANCHE_X1,2026-01-10T18:35:24.238148,2026-01-10T20:35:24.238148,2026-01-10T21:05:24.238148,2026-01-11T01:05:24.238148,2026-01-11T01:20:24.238148,2026-01-11T02:20:24.238148,2026-01-11T02:50:24.238148,PASS,False,32.0
BATCH-20260110-05,AVALANCHE_X1,2026-01-10T21:35:24.238148,2026-01-10T23:35:24.238148,2026-01-11T00:05:24.238148,2026-01-11T04:05:24.238148,2026-01-11T04:20:24.238148,2026-01-11T05:20:24.238148,2026-01-11T05:50:24.238148,PASS,False,41.1
BATCH-20260110-06,AVALANCHE_X1,2026-01-11T00:35:24.238148,2026-01-11T02:35:24.238148,2026-01-11T03:05:24.238148,2026-01-11T07:05:24.238148,2026-01-11T07:20:24.238148,2026-01-11T08:20:24.238148,2026-01-11T08:50:24.238148,PASS,False,27.3
BATCH-20260110-07,AVALANCHE_X1,2026-01-11T03:35:24.238148,2026-01-11T05:35:24.238148,2026-01-11T06:05:24.238148,2026-01-11T10:05:24.238148,2026-01-11T10:20:24.238148,2026-01-11T11:20:24.238148,2026-01-11T11:50:24.238148,PASS,False,13.5
BATCH-20260110-08,AVALANCHE_X1,2026-01-11T06:35:24.238148,2026-01-11T08:35:24.238148,2026-01-11T09:05:24.238148,2026-01-11T13:05:24.238148,2026-01-11T13:20:24.238148,2026-01-11T14:20:24.238148,2026-01-11T14:50:24.238148,PASS,False,15.9
BATCH-20260111-01,AVALANCHE_X1,2026-01-11T09:35:24.238148,2026-01-11T11:35:24.238148,2026-01-11T12:05:24.238148,2026-01-11T16:05:24.238148,2026-01-11T16:20:24.238148,2026-01-11T17:20:24.238148,2026-01-11T17:50:24.238148,PASS,False,29.4
BATCH-20260111-02,AVALANCHE_X1,2026-01-11T12:35:24.238148,2026-01-11T14:35:24.238148,2026-01-11T15:05:24.238148,2026-01-11T19:05:24.238148,2026-01-11T19:20:24.238148,2026-01-11T20:20:24.238148,2026-01-11T20:50:24.238148,PASS,False,25.1
BATCH-20260111-03,AVALANCHE_X1,2026-01-11T15:35:24.238148,2026-01-11T17:35:24.238148,2026-01-11T18:05:24.238148,2026-01-11T22:05:24.238148,2026-01-11T22:20:24.238148,2026-01-11T23:20:24.238148,2026-01-11T23:50:24.238148,PASS,False,11.6
BATCH-20260111-04,AVALANCHE_X1,2026-01-11T18:35:24.238148,2026-01-11T20:35:24.238148,2026-01-11T21:05:24.238148,2026-01-12T01:05:24.238148,2026-01-12T01:20:24.238148,2026-01-12T02:20:24.238148,2026-01-12T02:50:24.238148,PASS,False,30.1
BATCH-20260111-05,AVALANCHE_X1,2026-01-11T21:35:24.238148,2026-01-11T23:35:24.238148,2026-01-12T00:05:24.238148,2026-01-12T04:05:24.238148,2026-01-12T04:20:24.238148,2026-01-12T05:20:24.238148,2026-01-12T05:50:24.238148,PASS,False,21.6
BATCH-20260111-06,AVALANCHE_X1,2026-01-12T00:35:24.238148,2026-01-12T02:35:24.238148,2026-01-12T03:05:24.238148,2026-01-12T07:05:24.238148,2026-01-12T07:20:24.238148,2026-01-12T08:20:24.238148,2026-01-12T08:50:24.238148,PASS,False,17.9
BATCH-20260111-07,AVALANCHE_X1,2026-01-12T03:35:24.238148,2026-01-12T05:35:24.238148,2026-01-12T06:05:24.238148,2026-01-12T10:05:24.238148,2026-01-12T10:20:24.238148,2026-01-12T11:20:24.238148,2026-01-12T11:50:24.238148,PASS,False,25.1
BATCH-20260111-08,AVALANCHE_X1,2026-01-12T06:35:24.238148,2026-01-12T08:35:24.238148,2026-01-12T09:05:24.238148,2026-01-12T13:05:24.238148,2026-01-12T13:20:24.238148,2026-01-12T14:20:24.238148,2026-01-12T14:50:24.238148,PASS,False,11.3
BATCH-20260112-01,AVALANCHE_X1,2026-01-12T09:35:24.238148,2026-01-12T11:35:24.238148,2026-01-12T12:05:24.238148,2026-01-12T16:05:24.238148,2026-01-12T16:20:24.238148,2026-01-12T17:20:24.238148,2026-01-12T17:50:24.238148,PASS,False,25.0
BATCH-20260112-02,AVALANCHE_X1,2026-01-12T12:35:24.238148,2026-01-12T14:35:24.238148,2026-01-12T15:05:24.238148,2026-01-12T19:05:24.238148,2026-01-12T19:20:24.238148,2026-01-12T20:20:24.238148,2026-01-12T20:50:24.238148,PASS,False,33.6
BATCH-20260112-03,AVALANCHE_X1,2026-01-12T15:35:24.238148,2026-01-12T17:35:24.238148,2026-01-12T18:05:24.238148,2026-01-12T22:05:24.238148,2026-01-12T22:20:24.238148,2026-01-12T23:20:24.238148,2026-01-12T23:50:24.238148,PASS,False,67.5
BATCH-20260112-04,AVALANCHE_X1,2026-01-12T18:35:24.238148,2026-01-12T20:35:24.238148,2026-01-12T21:05:24.238148,2026-01-13T01:05:24.238148,2026-01-13T01:20:24.238148,2026-01-13T02:20:24.238148,2026-01-13T02:50:24.238148,PASS,False,56.6
BATCH-20260112-05,AVALANCHE_X1,2026-01-12T21:35:24.238148,2026-01-12T23:35:24.238148,2026-01-13T00:05:24.238148,2026-01-13T04:05:24.238148,2026-01-13T04:20:24.238148,2026-01-13T05:20:24.238148,2026-01-13T05:50:24.238148,PASS,False,53.8
BATCH-20260112-06,AVALANCHE_X1,2026-01-13T00:35:24.238148,2026-01-13T02:35:24.238148,2026-01-13T03:05:24.238148,2026-01-13T07:05:24.238148,2026-01-13T07:20:24.238148,2026-01-13T08:20:24.238148,2026-01-13T08:50:24.238148,PASS,False,19.4
BATCH-20260112-07,AVALANCHE_X1,2026-01-13T03:35:24.238148,2026-01-13T05:35:24.238148,2026-01-13T06:05:24.238148,2026-01-13T10:05:24.238148,2026-01-13T10:20:24.238148,2026-01-13T11:20:24.238148,2026-01-13T11:50:24.238148,PASS,False,28.5
BATCH-20260112-08,AVALANCHE_X1,2026-01-13T06:35:24.238148,2026-01-13T08:35:24.238148,2026-01-13T09:05:24.238148,2026-01-13T13:05:24.238148,2026-01-13T13:20:24.238148,2026-01-13T14:20:24.238148,2026-01-13T14:50:24.238148,PASS,False,21.8
BATCH-20260113-01,AVALANCHE_X1,2026-01-13T09:35:24.238148,2026-01-13T11:35:24.238148,2026-01-13T12:05:24.238148,2026-01-13T16:05:24.238148,2026-01-13T16:20:24.238148,2026-01-13T17:20:24.238148,2026-01-13T17:50:24.238148,PASS,False,30.9
BATCH-20260113-02,AVALANCHE_X1,2026-01-13T12:35:24.238148,2026-01-13T14:35:24.238148,2026-01-13T15:05:24.238148,2026-01-13T19:05:24.238148,2026-01-13T19:20:24.238148,2026-01-13T20:20:24.238148,2026-01-13T20:50:24.238148,PASS,False,19.3
BATCH-20260113-03,AVALANCHE_X1,2026-01-13T15:35:24.238148,2026-01-13T17:35:24.238148,2026-01-13T18:05:24.238148,2026-01-13T22:05:24.238148,2026-01-13T22:20:24.238148,2026-01-13T23:20:24.238148,2026-01-13T23:50:24.238148,REJECT,True,63.4
BATCH-20260113-04,AVALANCHE_X1,2026-01-13T18:35:24.238148,2026-01-13T20:35:24.238148,2026-01-13T21:05:24.238148,2026-01-14T01:05:24.238148,2026-01-14T01:20:24.238148,2026-01-14T02:20:24.238148,2026-01-14T02:50:24.238148,PASS,False,20.5
BATCH-20260113-05,AVALANCHE_X1,2026-01-13T21:35:24.238148,2026-01-13T23:35:24.238148,2026-01-14T00:05:24.238148,2026-01-14T04:05:24.238148,2026-01-14T04:20:24.238148,2026-01-14T05:20:24.238148,2026-01-14T05:50:24.238148,PASS,False,26.2
BATCH-20260113-06,AVALANCHE_X1,2026-01-14T00:35:24.238148,2026-01-14T02:35:24.238148,2026-01-14T03:05:24.238148,2026-01-14T07:05:24.238148,2026-01-14T07:20:24.238148,2026-01-14T08:20:24.238148,2026-01-14T08:50:24.238148,PASS,False,24.8
BATCH-20260113-07,AVALANCHE_X1,2026-01-14T03:35:24.238148,2026-01-14T05:35:24.238148,2026-01-14T06:05:24.238148,2026-01-14T10:05:24.238148,2026-01-14T10:20:24.238148,2026-01-14T11:20:24.238148,2026-01-14T11:50:24.238148,PASS,False,24.3
BATCH-20260113-08,AVALANCHE_X1,2026-01-14T06:35:24.238148,2026-01-14T08:35:24.238148,2026-01-14T09:05:24.238148,2026-01-14T13:05:24.238148,2026-01-14T13:20:24.238148,2026-01-14T14:20:24.238148,2026-01-14T14:50:24.238148,PASS,False,19.8
BATCH-20260114-01,AVALANCHE_X1,2026-01-14T09:35:24.238148,2026-01-14T11:35:24.238148,2026-01-14T12:05:24.238148,2026-01-14T16:05:24.238148,2026-01-14T16:20:24.238148,2026-01-14T17:20:24.238148,2026-01-14T17:50:24.238148,PASS,False,15.6
BATCH-20260114-02,AVALANCHE_X1,2026-01-14T12:35:24.238148,2026-01-14T14:35:24.238148,2026-01-14T15:05:24.238148,2026-01-14T19:05:24.238148,2026-01-14T19:20:24.238148,2026-01-14T20:20:24.238148,2026-01-14T20:50:24.238148,PASS,False,32.7
BATCH-20260114-03,AVALANCHE_X1,2026-01-14T15:35:24.238148,2026-01-14T17:35:24.238148,2026-01-14T18:05:24.238148,2026-01-14T22:05:24.238148,2026-01-14T22:20:24.238148,2026-01-14T23:20:24.238148,2026-01-14T23:50:24.238148,PASS,False,39.2
BATCH-20260114-04,AVALANCHE_X1,2026-01-14T18:35:24.238148,2026-01-14T20:35:24.238148,2026-01-14T21:05:24.238148,2026-01-15T01:05:24.238148,2026-01-15T01:20:24.238148,2026-01-15T02:20:24.238148,2026-01-15T02:50:24.238148,PASS,False,21.3
BATCH-20260114-05,AVALANCHE_X1,2026-01-14T21:35:24.238148,2026-01-14T23:35:24.238148,2026-01-15T00:05:24.238148,2026-01-15T04:05:24.238148,2026-01-15T04:20:24.238148,2026-01-15T05:20:24.238148,2026-01-15T05:50:24.238148,PASS,False,21.7
BATCH-20260114-06,AVALANCHE_X1,2026-01-15T00:35:24.238148,2026-01-15T02:35:24.238148,2026-01-15T03:05:24.238148,2026-01-15T07:05:24.238148,2026-01-15T07:20:24.238148,2026-01-15T08:20:24.238148,2026-01-15T08:50:24.238148,PASS,False,24.5
BATCH-20260114-07,AVALANCHE_X1,2026-01-15T03:35:24.238148,2026-01-15T05:35:24.238148,2026-01-15T06:05:24.238148,2026-01-15T10:05:24.238148,2026-01-15T10:20:24.238148,2026-01-15T11:20:24.238148,2026-01-15T11:50:24.238148,PASS,False,11.7
BATCH-20260114-08,AVALANCHE_X1,2026-01-15T06:35:24.238148,2026-01-15T08:35:24.238148,2026-01-15T09:05:24.238148,2026-01-15T13:05:24.238148,2026-01-15T13:20:24.238148,2026-01-15T14:20:24.238148,2026-01-15T14:50:24.238148,PASS,False,24.5
BATCH-20260115-01,AVALANCHE_X1,2026-01-15T09:35:24.238148,2026-01-15T11:35:24.238148,2026-01-15T12:05:24.238148,2026-01-15T16:05:24.238148,2026-01-15T16:20:24.238148,2026-01-15T17:20:24.238148,2026-01-15T17:50:24.238148,PASS,False,19.4
BATCH-20260115-02,AVALANCHE_X1,2026-01-15T12:35:24.238148,2026-01-15T14:35:24.238148,2026-01-15T15:05:24.238148,2026-01-15T19:05:24.238148,2026-01-15T19:20:24.238148,2026-01-15T20:20:24.238148,2026-01-15T20:50:24.238148,PASS,False,31.6
BATCH-20260115-03,AVALANCHE_X1,2026-01-15T15:35:24.238148,2026-01-15T17:35:24.238148,2026-01-15T18:05:24.238148,2026-01-15T22:05:24.238148,2026-01-15T22:20:24.238148,2026-01-15T23:20:24.238148,2026-01-15T23:50:24.238148,PASS,False,20.7
BATCH-20260115-04,AVALANCHE_X1,2026-01-15T18:35:24.238148,2026-01-15T20:35:24.238148,2026-01-15T21:05:24.238148,2026-01-16T01:05:24.238148,2026-01-16T01:20:24.238148,2026-01-16T02:20:24.238148,2026-01-16T02:50:24.238148,PASS,False,18.0
BATCH-20260115-05,AVALANCHE_X1,2026-01-15T21:35:24.238148,2026-01-15T23:35:24.238148,2026-01-16T00:05:24.238148,2026-01-16T04:05:24.238148,2026-01-16T04:20:24.238148,2026-01-16T05:20:24.238148,2026-01-16T05:50:24.238148,PASS,False,19.7
BATCH-20260115-06,AVALANCHE_X1,2026-01-16T00:35:24.238148,2026-01-16T02:35:24.238148,2026-01-16T03:05:24.238148,2026-01-16T07:05:24.238148,2026-01-16T07:20:24.238148,2026-01-16T08:20:24.238148,2026-01-16T08:50:24.238148,PASS,False,29.7
BATCH-20260115-07,AVALANCHE_X1,2026-01-16T03:35:24.238148,2026-01-16T05:35:24.238148,2026-01-16T06:05:24.238148,2026-01-16T10:05:24.238148,2026-01-16T10:20:24.238148,2026-01-16T11:20:24.238148,2026-01-16T11:50:24.238148,PASS,False,32.4
BATCH-20260115-08,AVALANCHE_X1,2026-01-16T06:35:24.238148,2026-01-16T08:35:24.238148,2026-01-16T09:05:24.238148,2026-01-16T13:05:24.238148,2026-01-16T13:20:24.238148,2026-01-16T14:20:24.238148,2026-01-16T14:50:24.238148,PASS,False,33.8
BATCH-20260116-01,AVALANCHE_X1,2026-01-16T09:35:24.238148,2026-01-16T11:35:24.238148,2026-01-16T12:05:24.238148,2026-01-16T16:05:24.238148,2026-01-16T16:20:24.238148,2026-01-16T17:20:24.238148,2026-01-16T17:50:24.238148,PASS,False,30.8
BATCH-20260116-02,AVALANCHE_X1,2026-01-16T12:35:24.238148,2026-01-16T14:35:24.238148,2026-01-16T15:05:24.238148,2026-01-16T19:05:24.238148,2026-01-16T19:20:24.238148,2026-01-16T20:20:24.238148,2026-01-16T20:50:24.238148,PASS,False,28.1
BATCH-20260116-03,AVALANCHE_X1,2026-01-16T15:35:24.238148,2026-01-16T17:35:24.238148,2026-01-16T18:05:24.238148,2026-01-16T22:05:24.238148,2026-01-16T22:20:24.238148,2026-01-16T23:20:24.238148,2026-01-16T23:50:24.238148,PASS,False,14.4
BATCH-20260116-04,AVALANCHE_X1,2026-01-16T18:35:24.238148,2026-01-16T20:35:24.238148,2026-01-16T21:05:24.238148,2026-01-17T01:05:24.238148,2026-01-17T01:20:24.238148,2026-01-17T02:20:24.238148,2026-01-17T02:50:24.238148,PASS,False,13.1
BATCH-20260116-05,AVALANCHE_X1,2026-01-16T21:35:24.238148,2026-01-16T23:35:24.238148,2026-01-17T00:05:24.238148,2026-01-17T04:05:24.238148,2026-01-17T04:20:24.238148,2026-01-17T05:20:24.238148,2026-01-17T05:50:24.238148,REJECT,True,50.3
BATCH-20260116-06,AVALANCHE_X1,2026-01-17T00:35:24.238148,2026-01-17T02:35:24.238148,2026-01-17T03:05:24.238148,2026-01-17T07:05:24.238148,2026-01-17T07:20:24.238148,2026-01-17T08:20:24.238148,2026-01-17T08:50:24.238148,PASS,False,35.3
BATCH-20260116-07,AVALANCHE_X1,2026-01-17T03:35:24.238148,2026-01-17T05:35:24.238148,2026-01-17T06:05:24.238148,2026-01-17T10:05:24.238148,2026-01-17T10:20:24.238148,2026-01-17T11:20:24.238148,2026-01-17T11:50:24.238148,PASS,False,36.1
BATCH-20260116-08,AVALANCHE_X1,2026-01-17T06:35:24.238148,2026-01-17T08:35:24.238148,2026-01-17T09:05:24.238148,2026-01-17T13:05:24.238148,2026-01-17T13:20:24.238148,2026-01-17T14:20:24.238148,2026-01-17T14:50:24.238148,PASS,False,15.9
BATCH-20260117-01,AVALANCHE_X1,2026-01-17T09:35:24.238148,2026-01-17T11:35:24.238148,2026-01-17T12:05:24.238148,2026-01-17T16:05:24.238148,2026-01-17T16:20:24.238148,2026-01-17T17:20:24.238148,2026-01-17T17:50:24.238148,PASS,False,25.4
BATCH-20260117-02,AVALANCHE_X1,2026-01-17T12:35:24.238148,2026-01-17T14:35:24.238148,2026-01-17T15:05:24.238148,2026-01-17T19:05:24.238148,2026-01-17T19:20:24.238148,2026-01-17T20:20:24.238148,2026-01-17T20:50:24.238148,PASS,False,20.9
BATCH-20260117-03,AVALANCHE_X1,2026-01-17T15:35:24.238148,2026-01-17T17:35:24.238148,2026-01-17T18:05:24.238148,2026-01-17T22:05:24.238148,2026-01-17T22:20:24.238148,2026-01-17T23:20:24.238148,2026-01-17T23:50:24.238148,PASS,False,32.7
BATCH-20260117-04,AVALANCHE_X1,2026-01-17T18:35:24.238148,2026-01-17T20:35:24.238148,2026-01-17T21:05:24.238148,2026-01-18T01:05:24.238148,2026-01-18T01:20:24.238148,2026-01-18T02:20:24.238148,2026-01-18T02:50:24.238148,PASS,False,26.3
BATCH-20260117-05,AVALANCHE_X1,2026-01-17T21:35:24.238148,2026-01-17T23:35:24.238148,2026-01-18T00:05:24.238148,2026-01-18T04:05:24.238148,2026-01-18T04:20:24.238148,2026-01-18T05:20:24.238148,2026-01-18T05:50:24.238148,PASS,False,16.8
BATCH-20260117-06,AVALANCHE_X1,2026-01-18T00:35:24.238148,2026-01-18T02:35:24.238148,2026-01-18T03:05:24.238148,2026-01-18T07:05:24.238148,2026-01-18T07:20:24.238148,2026-01-18T08:20:24.238148,2026-01-18T08:50:24.238148,PASS,False,18.7
BATCH-20260117-07,AVALANCHE_X1,2026-01-18T03:35:24.238148,2026-01-18T05:35:24.238148,2026-01-18T06:05:24.238148,2026-01-18T10:05:24.238148,2026-01-18T10:20:24.238148,2026-01-18T11:20:24.238148,2026-01-18T11:50:24.238148,PASS,False,16.0
BATCH-20260117-08,AVALANCHE_X1,2026-01-18T06:35:24.238148,2026-01-18T08:35:24.238148,2026-01-18T09:05:24.238148,2026-01-18T13:05:24.238148,2026-01-18T13:20:24.238148,2026-01-18T14:20:24.238148,2026-01-18T14:50:24.238148,PASS,False,36.4
BATCH-20260118-01,AVALANCHE_X1,2026-01-18T09:35:24.238148,2026-01-18T11:35:24.238148,2026-01-18T12:05:24.238148,2026-01-18T16:05:24.238148,2026-01-18T16:20:24.238148,2026-01-18T17:20:24.238148,2026-01-18T17:50:24.238148,PASS,False,13.4
BATCH-20260118-02,AVALANCHE_X1,2026-01-18T12:35:24.238148,2026-01-18T14:35:24.238148,2026-01-18T15:05:24.238148,2026-01-18T19:05:24.238148,2026-01-18T19:20:24.238148,2026-01-18T20:20:24.238148,2026-01-18T20:50:24.238148,PASS,False,33.0
BATCH-20260118-03,AVALANCHE_X1,2026-01-18T15:35:24.238148,2026-01-18T17:35:24.238148,2026-01-18T18:05:24.238148,2026-01-18T22:05:24.238148,2026-01-18T22:20:24.238148,2026-01-18T23:20:24.238148,2026-01-18T23:50:24.238148,PASS,False,33.8
BATCH-20260118-04,AVALANCHE_X1,2026-01-18T18:35:24.238148,2026-01-18T20:35:24.238148,2026-01-18T21:05:24.238148,2026-01-19T01:05:24.238148,2026-01-19T01:20:24.238148,2026-01-19T02:20:24.238148,2026-01-19T02:50:24.238148,PASS,False,21.2
BATCH-20260118-05,AVALANCHE_X1,2026-01-18T21:35:24.238148,2026-01-18T23:35:24.238148,2026-01-19T00:05:24.238148,2026-01-19T04:05:24.238148,2026-01-19T04:20:24.238148,2026-01-19T05:20:24.238148,2026-01-19T05:50:24.238148,PASS,False,17.1
BATCH-20260118-06,AVALANCHE_X1,2026-01-19T00:35:24.238148,2026-01-19T02:35:24.238148,2026-01-19T03:05:24.238148,2026-01-19T07:05:24.238148,2026-01-19T07:20:24.238148,2026-01-19T08:20:24.238148,2026-01-19T08:50:24.238148,PASS,False,38.2
BATCH-20260118-07,AVALANCHE_X1,2026-01-19T03:35:24.238148,2026-01-19T05:35:24.238148,2026-01-19T06:05:24.238148,2026-01-19T10:05:24.238148,2026-01-19T10:20:24.238148,2026-01-19T11:20:24.238148,2026-01-19T11:50:24.238148,PASS,False,13.4
